Unnamed: 0,Linkedin_name,longitude,latitude,name,foundingYear,firm_type,sector,staffCount,staffCountRange,country,headquarter,orgtype,Biomass_degree_centrality,Biofuels_degree_centrality,Biogas_degree_centrality,Wind_degree_centrality,Offshore_Wind_degree_centrality,Solar_degree_centrality,Concentrated_Solar_degree_centrality,Waste_to_Heat_degree_centrality,Direct_Air_Capture_degree_centrality,Carbon_Capture_And_Storage_degree_centrality,Biochar_degree_centrality,Carbon_Direct_Removal_degree_centrality,BECCS_degree_centrality,Hydrogen_degree_centrality,Nuclear_Energy_degree_centrality,Nuclear_Fusion_degree_centrality,Hydro_Energy_degree_centrality,Geothermal_degree_centrality,Battery_degree_centrality,Electric_Vehicles_degree_centrality,Sustainable_Aviation_Fuels_degree_centrality,E_Fuels_degree_centrality,Marine_Energy_degree_centrality,Heat_Pumps_degree_centrality,Railway_degree_centrality,Electric_Shipping_degree_centrality,Electric_Aviation_degree_centrality,Fuel_Cell_Aviation_degree_centrality
5170,climatevault,47.6038,-122.33,Climate Vault,2020.0,Service Provider,Carbon Offsets,24.0,"{'start': 11, 'end': 50}",US,1.0,Green services,,,,,,,,,,,0.0010362694300518,0.0013519603424966,,,,,,,,,,,,,,,,
5175,open-mountain-energy,39.5228,-119.808,Open Mountain Energy,2016.0,"Manufacturer, Project Developer",Geothermal,21.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,0.0005461496450027,,,,,,,,,,
5185,ztractor,37.4455,-122.163,ztractor,2017.0,Manufacturer,"Agriculture, Electric Vehicles",3.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,,7.06713780918728e-05,,,,,,,,
5194,terra-gen-operating-company-llc,32.9273,-117.237,"Terra-Gen, LLC",,Utility,"Wind, Solar, Geothermal",238.0,"{'start': 201, 'end': 500}",US,1.0,Utilities,,,,0.0006609021314093,0.000572934570872,0.0007834026689718,,,,,,,,,,,,,0.0016332342225386,,,,,,,,,
5199,oklo,37.2429,-121.922,Oklo Inc,,Manufacturer,Nuclear Energy,126.0,"{'start': 51, 'end': 200}",US,1.0,Green industry,,,,,,,,,,,,0.0027039206849932,,,0.0150412421154779,,,,0.0002512668034674,,,,,,,,,
5201,attentive-energy,40.7127,-74.006,Attentive Energy,2019.0,Utility,"Wind, Solar, Other Energy Storage, Electricity-grid",36.0,"{'start': 11, 'end': 50}",US,1.0,Utilities,,,,0.003690036900369,0.0076773232496848,8.104165541088119e-05,,,,,,,,,,,,,,,,,,,,,,
5213,andurilindustries,33.7506,-117.872,Anduril Industries,2017.0,"Manufacturer, Service Provider","Military, Other ICT",3490.0,"{'start': 1001, 'end': 5000}",US,1.0,Other industry,,,,0.0008812028418791,0.0018333906267904,,,,,,,,,0.0009173891105912,,,,,8.37556011558273e-05,7.06713780918728e-05,,,,,,,,0.0071607590404582
5232,gulf-oil,42.313,-71.392,Gulf Oil,1901.0,"Manufacturer, Service Provider","Oil, Biofuels",1428.0,"{'start': 201, 'end': 500}",US,1.0,Oil and gas firms,,,,,,,,,,,,,,,,,,,,0.0001413427561837,,,,,,,,
5235,avalanche-fusion,47.6038,-122.33,Avalanche Energy,2018.0,"Manufacturer, Research Institute, Venture Capital",Nuclear Fusion,48.0,"{'start': 51, 'end': 200}",US,1.0,Venture Capital,,,,,,,,,,,,,,,0.0009704027171276,0.00418410041841,,,,,,,,,,,,
5246,doering-leasing-co-,39.7837,-100.446,Doering Fleet Management,1989.0,Service Provider,Other Transport,21.0,"{'start': 11, 'end': 50}",US,1.0,Service sector,,,,,,,,,,,,,,,,,,,,0.0002120141342756,,,,,,,,
5252,asheville-buncombe-technical-community-college,35.5684,-82.5519,Asheville-Buncombe Technical Community College,1959.0,University,"Other Sectors

Please note that while the Asheville-Buncombe Technical Community College provides education that may include energy sector or industrial training, the organization itself does not directly fall into any of the energy, manufacturing, or sector-specific categories provided. It is an educational institution serving a broad range of programs. Therefore, it is classified under ""Other Sectors.""",707.0,"{'start': 501, 'end': 1000}",US,1.0,Research organizations,,,,,,0.0002161110810956,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
5254,voltu-motor-inc,33.9314,-118.055,Voltu Motor Inc.,2011.0,Manufacturer,Electric Vehicles,18.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,8.104165541088119e-05,,,,,,,,,,,,,0.0001256334017337,,,,,,,,,
5257,molten-industries-inc,37.8045,-122.271,Molten Industries,2021.0,Manufacturer,"Hydrogen, Iron and Steel",16.0,"{'start': 2, 'end': 10}",US,1.0,Green industry,,,,,,,,,0.0105633802816901,,,,,0.0010091280216503,,,,,,,,,,,,,,
5268,adt-solar,30.3582,-90.0658,ADT Solar,,Service Provider,Solar,766.0,"{'start': 1001, 'end': 5000}",US,1.0,Green services,,,,,,5.4027770273920795e-05,,,,,,,,,,,,,4.187780057791365e-05,,,,,,,,,
5278,maersk-line-limited,36.844,-76.288,"Maersk Line, Limited",1983.0,Service Provider,Shipping,3539.0,"{'start': 201, 'end': 500}",US,1.0,Service sector,,0.0001978239366963,,,,,,,,,,,,0.0001376083665886,,,,,,,0.0026624068157614,,0.0039278700232101,,0.000595238095238,0.0028220116911912,,
5282,cape-light-compact-jpe,41.6902,-70.1931,Cape Light Compact,,Governmental Organization,"Other Renewables, Energy General",24.0,"{'start': 11, 'end': 50}",US,1.0,Governmental organizations,,,,5.507517761744782e-05,0.0001145869141744,,,,,,,,,,,,,,0.0005862892080907,7.06713780918728e-05,,,,,,,,
5285,wecsrenewables,33.8217,-116.394,WECS Renewables,1982.0,"Manufacturer, Service Provider","Wind, Solar, Other Energy Storage, Electricity-grid",39.0,"{'start': 51, 'end': 200}",US,1.0,Green industry,,,,0.0004406014209395,0.0002291738283488,8.104165541088119e-05,,,,,,,,,,,,,,,,,,,,,,
5292,battery-solutions-inc,35.2272,-80.8431,Cirba Solutions,1991.0,"Manufacturer, Service Provider","Battery, Other Manufacturing",134.0,"{'start': 201, 'end': 500}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,0.0006281670086687,0.0001766784452296,,,,,,,,
5295,kajima,39.7837,-100.446,Kajima,1861.0,"Service Provider, Consulting","Other Construction, Nuclear Energy, Aviation",1453.0,"{'start': 5001, 'end': 10000}",US,1.0,Green services,,,,0.0012667290852012,0.0026354990260112,5.4027770273920795e-05,,,,0.0004947229551451,,,,0.0008715196550616,,,,,,,,,,,0.0023809523809523,,,
5298,california-iso,36.845,-103.918,California ISO,1998.0,Utility,Electricity-grid,911.0,"{'start': 501, 'end': 1000}",US,1.0,Utilities,,,,0.0005507517761744,0.0008021083992208,0.0004862499324652,,,,0.0011543535620052,,,,0.000412825099766,,,,,0.0012982118179153,0.0001060070671378,,,,,,,,
5316,earthworks-biochar,37.9021,-122.062,Earthworks Biochar,,Manufacturer,"Biomass, Other Carbon Removal, Agriculture, Other Construction",0.0,"{'start': 2, 'end': 10}",US,1.0,Green industry,0.0025171624713958,,,,,,,,,,0.0067357512953367,,0.0037243947858473,,,,,,,,,,,,,,,
5324,cosmic-aerospace,39.5792,-104.877,Cosmic Aerospace,2021.0,Manufacturer,"Electric Vehicles, Sustainable Aviation Fuels",9.0,"{'start': 2, 'end': 10}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013805798435342,
5334,jf-lehman-&-company,40.7552,-74.0018,J.F. Lehman & Company,1992.0,Venture Capital,"Military, Other Sectors",59.0,"{'start': 11, 'end': 50}",US,1.0,Venture Capital,,,,0.0001101503552348,0.0002291738283488,,,,,,,,,,,,,,,,,,,,,,,
5353,gridbright,28.7563,-81.3221,GridBright,2013.0,Service Provider,"Electricity-grid, Other Renewables",19.0,"{'start': 1001, 'end': 5000}",US,1.0,Green services,,,,,,8.104165541088119e-05,,,,,,,,,,,,,,,,,,,,,,
5368,voltadvisory,40.7127,-74.006,Volt Advisory,2018.0,Consulting,"Software, Other ICT 

Please note that ""Volt Advisory"" appears to be a consulting and software development firm rather than a direct actor in the energy or related sectors. Thus, the classification falls under Software and Other ICT, as they are involved in Information and Communication Technologies and software development.",1.0,"{'start': 2, 'end': 10}",US,1.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5370,clearway-energy-group,37.794,-122.398,Clearway Energy Group,2018.0,"Project Developer, Utility","Solar, Wind, Other Energy Storage, Energy General",756.0,"{'start': 501, 'end': 1000}",US,1.0,Utilities,,0.0003956478733926,,0.0019276312166106,,0.0021611108109568,,,,,,,,,,,,,0.0022195234306294,,,,,,,,,
5378,type-one-energy,35.9604,-83.921,Type One Energy Group,2019.0,"Research Institute, Manufacturer",Nuclear Fusion,127.0,"{'start': 51, 'end': 200}",US,1.0,Research organizations,,,,,,,,,,,,,,,,0.0264993026499302,,,,,,,,,,,,
5391,east-kentucky-power-cooperative,27.465,-80.4208,East Kentucky Power Cooperative,,Utility,"Coal, Gas, Solar, Electricity-grid, Other Fossil Energy",523.0,"{'start': 501, 'end': 1000}",US,1.0,Oil and gas firms,,,,0.0001101503552348,,5.4027770273920795e-05,,,,,,,,0.0002752167331773,,,,,,3.53356890459364e-05,,,,,,,,
5396,american-maritime-officers,38.8802,-77.0197,American Maritime Officers,,Union,Shipping,597.0,"{'start': 2, 'end': 10}",US,1.0,Other,,,,5.507517761744782e-05,0.0001145869141744,,,,,,,,,,,,,,,,,,,,,,,
5398,clark-material-handling-co-,32.9947,-97.0483,CLARK Material Handling Company,1903.0,Manufacturer,Automotive,278.0,"{'start': 201, 'end': 500}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,0.0001256334017337,,,,,,,,,
5399,questrenewables,33.7772,-84.3889,QUEST RENEWABLES,2014.0,"Manufacturer, Project Developer",Solar,8.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,0.0002701388513696,,,,,,,,,,,,,,,,,,,,,,
5405,powersouth-energy-cooperative,31.3042,-86.4801,PowerSouth Energy Cooperative,,Utility,"Energy General, Electricity-grid",233.0,"{'start': 501, 'end': 1000}",US,1.0,Utilities,,,,,,5.4027770273920795e-05,,,,,,,,9.173891105912572e-05,,,,,,,,,,,,,,
5417,pegasus-specialty-vehicle,42.5973,-73.8538,"Pegasus Specialty Vehicles, LLC",2021.0,Manufacturer,"Automotive, Other Manufacturing",4.0,"{'start': 0, 'end': 1}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,0.0002826855123674,,,,,,,,
5419,virginia-nuclear-energy-consortium,39.7837,-100.446,Virginia Nuclear Energy Consortium,,Non Governmental Organization,Nuclear Energy,3.0,"{'start': 2, 'end': 10}",US,1.0,Other,,,,,,,,,,,,,,,0.0019408054342552,,,,,,,,,,,,,
5423,green-island-ev,42.7442,-73.6915,Green Island EV Co.,2021.0,Manufacturer,Electric Vehicles,1.0,"{'start': 0, 'end': 1}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
5425,regentcraft,41.5514,-71.4694,REGENT,2020.0,Manufacturer,"Electric Vehicles, Marine Energy",214.0,"{'start': 51, 'end': 200}",US,1.0,Green industry,,,,5.507517761744782e-05,0.0001145869141744,,,,,,,,,,,,,,4.187780057791365e-05,3.53356890459364e-05,0.0010649627263045,,,,,0.0038298730094738,0.0036815462494247,
5431,greengas,32.7884,-79.9399,GreenGasUSA,,Service Provider,Biogas,20.0,"{'start': 11, 'end': 50}",US,1.0,Green services,0.000228832951945,0.0001978239366963,0.002041709202275,,,,,,,,,,,,,,,,,,,,,,,,,
5459,rmi-india,39.3689,-107.033,RMI India,,Non Governmental Organization,"Other Energy Storage, Electric Vehicles, Energy General",21.0,"{'start': 11, 'end': 50}",US,1.0,Other,,,,,,8.104165541088119e-05,,,,,,,,,,,,,0.0001256334017337,0.0014134275618374,,,,0.0001480384900074,,,,
5461,chargenet-stations,32.7174,-117.163,ChargeNet Stations,2020.0,Service Provider,"Electric Vehicles, Solar, Other Energy Storage",13.0,"{'start': 11, 'end': 50}",US,1.0,Green services,,,,,,0.0002161110810956,,,,,,,,,,,,,0.0005862892080907,0.0004240282685512,,,,,,,,
5468,mnaa,36.1196,-86.6831,Metropolitan Nashville Airport Authority,1970.0,Governmental Organization,Aviation,271.0,"{'start': 201, 'end': 500}",US,1.0,Governmental organizations,,,,,,,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
5470,elemental-clean-fuels,40.7697,-73.4999,Elemental Clean Fuels,,Project Developer,"Biofuels, Other Energy Storage, Other Renewables",4.0,"{'start': 2, 'end': 10}",US,1.0,Green industry,,,0.000145836371591,,,,,,,,,,,9.173891105912572e-05,,,,,,,,,,,,,,
5471,energy-storage-partnership,38.895,-77.0365,Energy Storage Partnership (ESP),2018.0,International Organization,"Other Energy Storage, Energy General",1.0,"{'start': 51, 'end': 200}",US,1.0,Other,,,,0.0001101503552348,,0.0007293748986979,,,,,,,,,,,,,0.0019682566271619,,,,,,,,,
5472,hyco1,29.7589,-95.3677,HYCO1,,"Manufacturer, Service Provider","Other Carbon Removal, Chemical Industry",16.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,0.0001978239366963,,,,,,,,0.000164907651715,,,,,,,,,,,,,,,,,,
5476,sierra-business-council,39.3168,-120.147,Sierra Business Council,1994.0,Non Governmental Organization,"Other Sectors

It appears that the Sierra Business Council focuses on sustainable development but does not specify involvement in specific energy or environmental sectors. The terms used such as ""sustainability solutions"" and ""triple bottom line"" are indicative of a broader focus on economic, environmental, and social aspects, which may encompass various sectors, but without specific mention of involvement in particular energy or environmental sectors, the classification would be ""Other Sectors.""",34.0,"{'start': 11, 'end': 50}",US,1.0,Other,0.0016018306636155,,,,,,,,,,0.0036269430051813,,,,,,,,,,,,,,,,,
5496,monarch-truck-center,37.3641,-121.879,Monarch Truck Center,1976.0,"Service Provider, Manufacturer","Automotive, Electric Vehicles",35.0,"{'start': 51, 'end': 200}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,7.06713780918728e-05,,,,,,,,
5503,j-power-usa,42.0466,-88.0473,J-POWER USA,2005.0,Utility,"Energy General, Gas, Other Renewables",25.0,"{'start': 11, 'end': 50}",US,1.0,Oil and gas firms,,,,,,2.7013885136960397e-05,,,,,,,,9.173891105912572e-05,,,,,4.187780057791365e-05,,,,,,,,,
5506,accuridecorp,39.7837,-100.446,Accuride Corporation,,Manufacturer,Automotive,732.0,"{'start': 1001, 'end': 5000}",US,1.0,Other industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5512,principle-power,37.838,-122.302,Principle Power,2007.0,"Manufacturer, Project Developer",Wind,114.0,"{'start': 51, 'end': 200}",US,1.0,Green industry,,,,0.0127223660296304,0.0253237080325426,8.104165541088119e-05,,,,,,,,0.0002293472776478,,,,,,,,,0.0037493304767005,,,,,
5523,general-hydrogen-corp,40.1744,-80.2503,General Hydrogen Corp,,Manufacturer,Hydrogen,2.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,0.000228832951945,,,,,,,,,,,,,4.5869455529562866e-05,,,,,,,,,,,,,,
5529,hf-sinclair,32.7857,-96.8103,HF Sinclair,,"Manufacturer, Service Provider","Oil, Biofuels, Other Transport",5692.0,"{'start': 5001, 'end': 10000}",US,1.0,Oil and gas firms,,0.0003956478733926,,,,,,,,,,,,,,,,,,,,,,,,,,
5532,psegli,39.7837,-100.446,PSEG Long Island LLC,2014.0,Utility,Electricity-grid,863.0,"{'start': 1001, 'end': 5000}",US,1.0,Utilities,,,,0.0001101503552348,0.0002291738283488,0.0001890971959587,,,,,,,,,,,,0.000819224467504,0.0001256334017337,0.0001766784452296,,,,0.0005921539600296,,,,
5535,driivz,35.8071,-78.7355,Driivz,2013.0,Service Provider,"Electric Vehicles, Other Energy Storage, Electricity-grid",129.0,"{'start': 51, 'end': 200}",US,1.0,Green services,,,,,,,,,,,,,,,,,,,,0.0020141342756183,,,,,,,,
5536,carbonplan,35.1815,-111.657,CarbonPlan,2020.0,"Non Governmental Organization, Research Institute","Other Carbon Removal, Carbon Offsets",15.0,"{'start': 11, 'end': 50}",US,1.0,Research organizations,,,,,,,,,,,,0.0004506534474988,,,,,,,,,,,,,,,,
5542,calibrant-energy,27.9478,-82.4584,Calibrant Energy,2020.0,"Project Developer, Service Provider",Energy General,92.0,"{'start': 51, 'end': 200}",US,1.0,Other industry,,,,,,0.0002431249662326,,,,,,,,,,,,,0.0001675112023116,7.06713780918728e-05,,,,0.0001480384900074,,,,
5554,volpe-the-national-transportation-systems-center,42.3631,-71.087,U.S. DOT Volpe National Transportation Systems Center,1970.0,"Governmental Organization, Research Institute","Other Transport, Railway, Aviation",499.0,"{'start': 501, 'end': 1000}",US,1.0,Governmental organizations,,,,,,,,,,,,,,,,,,,,0.0001413427561837,,,,,,,,
5555,ithaca-clean-energy,41.6376,-70.9036,ITHACA CLEAN ENERGY,,Project Developer,"Wind, Software",12.0,"{'start': 2, 'end': 10}",US,1.0,Green industry,,,,5.507517761744782e-05,0.0001145869141744,,,,,,,,,,,,,,,,,,,,,,,
5562,livaq,42.3283,-83.0755,LIVAQ,2022.0,Manufacturer,Electric Vehicles,3.0,"{'start': 2, 'end': 10}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
5563,simerse,39.7837,-100.446,Simerse,2021.0,Service Provider,"Other Energy Storage, Other ICT",9.0,"{'start': 11, 'end': 50}",US,1.0,Green services,,,,,,0.0005402777027392,,,,,,,,,,,,,,,,,,,,,,
5572,goarmy,32.7356,-97.1071,GoArmy,1775.0,Governmental Organization,Military,24.0,{'start': 10001},US,1.0,Governmental organizations,,,,,,,,,,,,,,,,,,,,7.06713780918728e-05,,,,,,,,
5586,seaboard-energy,39.0077,-94.6907,Seaboard Energy,,"Manufacturer, Project Developer, Service Provider","Biofuels, Other Renewables",153.0,"{'start': 201, 'end': 500}",US,1.0,Green industry,,0.0007912957467853,,,,,,,,,,,,4.5869455529562866e-05,,,,,,,,,,,,,,
5615,maryland-department-of-transportation,39.189,-76.6983,Maryland Department of Transportation,1971.0,Governmental Organization,"Aviation, Other Transport",910.0,"{'start': 5001, 'end': 10000}",US,1.0,Governmental organizations,,,,,,,,,,,,,,0.0002752167331773,,,,,,0.0010247349823321,,,,,,0.0002015722636565,,
5619,energy-transition-ventures,29.7589,-95.3677,Energy Transition Ventures,2020.0,Venture Capital,"Other Sectors, Solar, Battery, Other Energy Storage, Electricity-grid, Software, Other ICT",10.0,"{'start': 2, 'end': 10}",US,1.0,Venture Capital,,,,,,,,,,,,,,9.173891105912572e-05,,,,,,0.0001060070671378,,,,,,,,
5626,bradda-head,34.7033,-113.611,"Bradda Head Lithium (AIM:BHL, TSXV:BHLI)",,Mining,"Battery, Other Mining",9.0,"{'start': 11, 'end': 50}",US,1.0,Mining industry,,,,,,,,,,,,,,,,,,,0.0001256334017337,,,,,,,,,
5627,geminiesolutions,38.9049,-77.0402,Gemini Energy Solutions,2016.0,"Service Provider, Project Developer","Energy General, Built Environment",4.0,"{'start': 2, 'end': 10}",US,1.0,Other industry,,,,,,5.4027770273920795e-05,,,,,,,,,,,,,8.37556011558273e-05,7.06713780918728e-05,,,,,,,,
5630,utahoed,40.7596,-111.887,Utah Office of Energy Development,2011.0,Governmental Organization,"Energy General, Other Fossil Energy, Other Renewables",19.0,"{'start': 11, 'end': 50}",US,1.0,Governmental organizations,,,,,,,,,,,,,,,,,,0.0010922992900054,8.37556011558273e-05,,,,,,,,,
5637,inf-associates,40.7535,-73.9721,INF Associates,,Service Provider,"Electricity-grid, Electric Vehicles, Other Construction",51.0,"{'start': 51, 'end': 200}",US,1.0,Green services,,,,,,,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
5642,turningpoint-energy,39.4221,-76.6567,TurningPoint Energy,,"Project Developer, Service Provider","Solar, Other Energy Storage",24.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,0.0002701388513696,,,,,,,,,,,,,,,,,,,,,,
5643,sparkion,35.805,-78.7271,Sparkion | A Vontier Company,,Service Provider,"Electric Vehicles, Other Energy Storage, Other ICT",24.0,"{'start': 11, 'end': 50}",US,1.0,Green services,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,0.0001675112023116,0.0002120141342756,,,,,,,,
5644,lee-enterprises-consulting-inc,42.0082,-84.19,Lee Enterprises Consulting,1995.0,Consulting,"Biofuels, Biomass, Other Sectors",77.0,"{'start': 51, 'end': 200}",US,1.0,Other,,,0.000145836371591,,,,,,,,,,,9.173891105912572e-05,,,,,,,0.0005324813631522,,,,,,,
5668,rtx,32.7356,-97.1071,RTX,,Manufacturer,"Aviation, Military",126674.0,{'start': 10001},US,1.0,Other industry,,,,0.0001101503552348,,,,,,,,,,0.0002752167331773,,,,,0.0002512668034674,,0.0013312034078807,,,,,,0.0078232857800276,
5673,peakenergytech,39.7392,-104.985,Peak Energy,2023.0,"Manufacturer, Other Financing Organization",Other Energy Storage,90.0,"{'start': 51, 'end': 200}",US,1.0,Other Finance,,,,,,2.7013885136960397e-05,,,,,,,,,,,,,0.0004187780057791,,,,,,,,,
5675,zapbatt,33.1301,-117.329,ZapBatt Inc.,2019.0,"Manufacturer, Service Provider",Battery,11.0,"{'start': 11, 'end': 50}",US,1.0,Green industry,,,,,,,,,,,,,,,,,,,8.37556011558273e-05,,,,,,,,,
5682,macaw-energies,29.7589,-95.3677,Macaw Energies,2022.0,Service Provider,"Biogas, Other Renewable Energy",13.0,"{'start': 2, 'end': 10}",US,1.0,Green services,,,,,,,,,,0.00032981530343,,,,,,,,,,,,,,,,,,
5685,lane-transit-district,44.0505,-123.095,Lane Transit District (LTD),1970.0,"Governmental Organization, Service Provider",Other Transport,176.0,"{'start': 201, 'end': 500}",US,1.0,Governmental organizations,,,,,,,,,,,,,,,,,,,4.187780057791365e-05,0.0001060070671378,,,,,,,,
5690,rplus-energies,40.7596,-111.887,rPlus Energies,,Project Developer,"Solar, Wind, Other Energy Storage, Hydro energy",62.0,"{'start': 51, 'end': 200}",US,1.0,Green industry,,,,0.0003304510657046,,0.0004052082770544,,,,,,,,,,,0.0012144765606023,,0.0002512668034674,,,,,,,,,
5692,atlas-public-policy,38.895,-77.0365,Atlas Public Policy,2015.0,Consulting,"Electric Vehicles, Built Environment, Other Sectors",20.0,"{'start': 11, 'end': 50}",US,1.0,Other,,,,,,,,,,,,,,,,,,,,3.53356890459364e-05,,,,,,,,
5700,david-energy,40.7127,-74.006,David Energy,,Utility,"Electricity-grid, Other Energy Storage, Energy General",63.0,"{'start': 11, 'end': 50}",US,1.0,Utilities,,,,,,8.104165541088119e-05,,,,,,,,,,,,,0.0007956782109803,0.0006713780918727,,,,,,,,
5702,gridmatrix,37.7793,-122.419,GridMatrix,2021.0,Service Provider,"Other Transport, Software",10.0,"{'start': 2, 'end': 10}",US,1.0,Service sector,,,,,,,,,,,,,,,,,,,,0.0001766784452296,,,,,,,,
5706,renewable-resources-international,37.1232,-78.4928,Renewable Resources International,2016.0,"Service Provider, Consulting","Wind, Marine Energy",1.0,"{'start': 0, 'end': 1}",US,1.0,Green services,,,,0.0002203007104697,0.0004583476566976,,,,,,,,,,,,,,,,,,,,,,,
